Date,Adj Close,Close,High,Low,Open,Volume
,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL
1980-12-12 00:00:00+00:00,0.09894323348999023,0.1283479928970337,0.1289059966802597,0.1283479928970337,0.1283479928970337,469033600
1980-12-15 00:00:00+00:00,0.09378130733966827,0.12165199965238571,0.12221000343561172,0.12165199965238571,0.12221000343561172,175884800
1980-12-16 00:00:00+00:00,0.08689791709184647,0.11272300034761429,0.1132809966802597,0.11272300034761429,0.1132809966802597,105728000
1980-12-17 00:00:00+00:00,0.08904875069856644,0.11551299691200256,0.11607100069522858,0.11551299691200256,0.11551299691200256,86441600
1980-12-18 00:00:00+00:00,0.0916304737329483,0.11886200308799744,0.11941999942064285,0.11886200308799744,0.11886200308799744,73449600
1980-12-19 00:00:00+00:00,0.09722260385751724,0.12611599266529083,0.12667399644851685,0.12611599266529083,0.12611599266529083,48630400
1980-12-22 00:00:00+00:00,0.10195434093475342,0.1322540044784546,0.1328130066394806,0.1322540044784546,0.1322540044784546,37363200
1980-12-23 00:00:00+00:00,0.10625670105218887,0.13783499598503113,0.13839299976825714,0.13783499598503113,0.13783499598503113,46950400
1980-12-24 00:00:00+00:00,0.11184883117675781,0.14508900046348572,0.14564700424671173,0.14508900046348572,0.14508900046348572,48003200
1980-12-26 00:00:00+00:00,0.12217347323894501,0.15848200023174286,0.15904000401496887,0.15848200023174286,0.15848200023174286,55574400
1980-12-29 00:00:00+00:00,0.12389407306909561,0.16071400046348572,0.16127200424671173,0.16071400046348572,0.16071400046348572,93161600
1980-12-30 00:00:00+00:00,0.1208830401301384,0.156808003783226,0.15736599266529083,0.156808003783226,0.15736599266529083,68880000
1980-12-31 00:00:00+00:00,0.11744165420532227,0.1523440033197403,0.1529020071029663,0.1523440033197403,0.1529020071029663,35750400
1981-01-02 00:00:00+00:00,0.11873215436935425,0.15401799976825714,0.15513400733470917,0.15401799976825714,0.15401799976825714,21660800
1981-01-05 00:00:00+00:00,0.11615122109651566,0.15067000687122345,0.15122799575328827,0.15067000687122345,0.15122799575328827,35728000
1981-01-06 00:00:00+00:00,0.11098846793174744,0.1439729928970337,0.1445309966802597,0.1439729928970337,0.1445309966802597,45158400
1981-01-07 00:00:00+00:00,0.10625670105218887,0.13783499598503113,0.13839299976825714,0.13783499598503113,0.13839299976825714,55686400
1981-01-08 00:00:00+00:00,0.10410589724779129,0.13504500687122345,0.13560299575328827,0.13504500687122345,0.13560299575328827,39827200
1981-01-09 00:00:00+00:00,0.10969798266887665,0.14229899644851685,0.14285700023174286,0.14229899644851685,0.14229899644851685,21504000
1981-01-12 00:00:00+00:00,0.10883766412734985,0.141183003783226,0.14229899644851685,0.141183003783226,0.14229899644851685,23699200
1981-01-13 00:00:00+00:00,0.10496626794338226,0.13616099953651428,0.1367190033197403,0.13616099953651428,0.1367190033197403,23049600
1981-01-14 00:00:00+00:00,0.10539638251066208,0.1367190033197403,0.1372770071029663,0.1367190033197403,0.1367190033197403,14291200
1981-01-15 00:00:00+00:00,0.10754720121622086,0.13950900733470917,0.140625,0.13950900733470917,0.13950900733470917,14067200
1981-01-16 00:00:00+00:00,0.10668691247701645,0.13839299976825714,0.13895100355148315,0.13839299976825714,0.13895100355148315,13395200
1981-01-19 00:00:00+00:00,0.1131393238902092,0.14676299691200256,0.14732100069522858,0.14676299691200256,0.14676299691200256,41574400
1981-01-20 00:00:00+00:00,0.10969798266887665,0.14229899644851685,0.14285700023174286,0.14229899644851685,0.14285700023174286,30083200
1981-01-21 00:00:00+00:00,0.11184883117675781,0.14508900046348572,0.14620499312877655,0.14508900046348572,0.14508900046348572,15904000
1981-01-22 00:00:00+00:00,0.1131393238902092,0.14676299691200256,0.1478790044784546,0.14676299691200256,0.14676299691200256,35548800
1981-01-23 00:00:00+00:00,0.11270913481712341,0.14620499312877655,0.14732100069522858,0.14620499312877655,0.14676299691200256,11222400
1981-01-26 00:00:00+00:00,0.11098846793174744,0.1439729928970337,0.1445309966802597,0.1439729928970337,0.1445309966802597,24640000
1981-01-27 00:00:00+00:00,0.11012815684080124,0.14285700023174286,0.1439729928970337,0.14285700023174286,0.1439729928970337,23699200
1981-01-28 00:00:00+00:00,0.10668691247701645,0.13839299976825714,0.13895100355148315,0.13839299976825714,0.13895100355148315,28156800
1981-01-29 00:00:00+00:00,0.10281538963317871,0.1333709955215454,0.13392899930477142,0.1333709955215454,0.13392899930477142,43904000
1981-01-30 00:00:00+00:00,0.09722260385751724,0.12611599266529083,0.12723200023174286,0.12611599266529083,0.12723200023174286,46188800
1981-02-02 00:00:00+00:00,0.0916304737329483,0.11886200308799744,0.11941999942064285,0.11886200308799744,0.11941999942064285,23766400
1981-02-03 00:00:00+00:00,0.09507174789905548,0.12332600355148315,0.12388399988412857,0.12332600355148315,0.12332600355148315,19152000
1981-02-04 00:00:00+00:00,0.09851306676864624,0.12779000401496887,0.1283479928970337,0.12779000401496887,0.12779000401496887,27865600
1981-02-05 00:00:00+00:00,0.09851306676864624,0.12779000401496887,0.1289059966802597,0.12779000401496887,0.12779000401496887,7929600
1981-02-06 00:00:00+00:00,0.09894323348999023,0.1283479928970337,0.1289059966802597,0.1283479928970337,0.1283479928970337,13865600
1981-02-09 00:00:00+00:00,0.09378130733966827,0.12165199965238571,0.12276799976825714,0.12165199965238571,0.12276799976825714,16755200
1981-02-10 00:00:00+00:00,0.09378130733966827,0.12165199965238571,0.12221000343561172,0.12165199965238571,0.12165199965238571,18345600
1981-02-11 00:00:00+00:00,0.0907701849937439,0.11774600297212601,0.11830399930477142,0.11774600297212601,0.11830399930477142,13843200
1981-02-12 00:00:00+00:00,0.08990906178951263,0.11662899702787399,0.1171879991889,0.11662899702787399,0.1171879991889,14560000
1981-02-13 00:00:00+00:00,0.08775827288627625,0.11383900046348572,0.11495500057935715,0.11383900046348572,0.11495500057935715,11155200
1981-02-17 00:00:00+00:00,0.08990906178951263,0.11662899702787399,0.1171879991889,0.11662899702787399,0.11662899702787399,12275200
1981-02-18 00:00:00+00:00,0.09378130733966827,0.12165199965238571,0.12276799976825714,0.12165199965238571,0.12165199965238571,19241600
1981-02-19 00:00:00+00:00,0.08818841725587845,0.11439699679613113,0.11495500057935715,0.11439699679613113,0.11495500057935715,22310400
1981-02-20 00:00:00+00:00,0.08345664292573929,0.10825899988412857,0.10881700366735458,0.10825899988412857,0.10881700366735458,24371200
1981-02-23 00:00:00+00:00,0.08474712073802948,0.10993299633264542,0.11049100011587143,0.10993299633264542,0.10993299633264542,14112000
1981-02-24 00:00:00+00:00,0.0817359909415245,0.10602699965238571,0.10714299976825714,0.10602699965238571,0.10714299976825714,16979200
1981-02-25 00:00:00+00:00,0.08689791709184647,0.11272300034761429,0.1132809966802597,0.11272300034761429,0.11272300034761429,19488000
1981-02-26 00:00:00+00:00,0.08818841725587845,0.11439699679613113,0.11495500057935715,0.11439699679613113,0.11439699679613113,10841600
1981-02-27 00:00:00+00:00,0.09120029956102371,0.11830399930477142,0.11941999942064285,0.11830399930477142,0.11830399930477142,14761600
1981-03-02 00:00:00+00:00,0.0916304737329483,0.11886200308799744,0.11941999942064285,0.11886200308799744,0.11886200308799744,11760000
1981-03-03 00:00:00+00:00,0.09034000337123871,0.1171879991889,0.11774600297212601,0.1171879991889,0.11774600297212601,16172800
1981-03-04 00:00:00+00:00,0.08947889506816864,0.11607100069522858,0.11662899702787399,0.11607100069522858,0.11662899702787399,13708800
1981-03-05 00:00:00+00:00,0.08904875069856644,0.11551299691200256,0.11607100069522858,0.11551299691200256,0.11607100069522858,5376000
1981-03-06 00:00:00+00:00,0.08818841725587845,0.11439699679613113,0.11551299691200256,0.11439699679613113,0.11551299691200256,11603200
1981-03-09 00:00:00+00:00,0.0813058465719223,0.1054690033197403,0.10602699965238571,0.1054690033197403,0.10602699965238571,15321600
1981-03-10 00:00:00+00:00,0.07743361592292786,0.10044600069522858,0.10100399702787399,0.10044600069522858,0.10100399702787399,28380800
1981-03-11 00:00:00+00:00,0.07442248612642288,0.09653999656438828,0.0976559966802597,0.09653999656438828,0.0976559966802597,29859200
1981-03-12 00:00:00+00:00,0.07743361592292786,0.10044600069522858,0.10100399702787399,0.10044600069522858,0.10044600069522858,59248000
1981-03-13 00:00:00+00:00,0.07657326757907867,0.09933000057935715,0.09988799691200256,0.09933000057935715,0.09988799691200256,231302400
1981-03-16 00:00:00+00:00,0.07958518713712692,0.10323700308799744,0.10435300320386887,0.10323700308799744,0.10323700308799744,37228800
1981-03-17 00:00:00+00:00,0.08345664292573929,0.10825899988412857,0.109375,0.10825899988412857,0.10825899988412857,43747200
1981-03-18 00:00:00+00:00,0.08861858397722244,0.11495500057935715,0.11607100069522858,0.11495500057935715,0.11495500057935715,36937600
1981-03-19 00:00:00+00:00,0.08775827288627625,0.11383900046348572,0.11439699679613113,0.11383900046348572,0.11439699679613113,37811200
1981-03-20 00:00:00+00:00,0.08861858397722244,0.11495500057935715,0.11607100069522858,0.11495500057935715,0.11495500057935715,14604800
1981-03-23 00:00:00+00:00,0.0920606181025505,0.11941999942064285,0.12053599953651428,0.11941999942064285,0.11941999942064285,22019200
1981-03-24 00:00:00+00:00,0.0916304737329483,0.11886200308799744,0.11941999942064285,0.11886200308799744,0.11941999942064285,28156800
1981-03-25 00:00:00+00:00,0.08990906178951263,0.11662899702787399,0.11774600297212601,0.11662899702787399,0.11774600297212601,7056000
1981-03-26 00:00:00+00:00,0.08818841725587845,0.11439699679613113,0.11495500057935715,0.11439699679613113,0.11495500057935715,12275200
1981-03-27 00:00:00+00:00,0.08517729490995407,0.11049100011587143,0.11104899644851685,0.11049100011587143,0.11104899644851685,12252800
1981-03-30 00:00:00+00:00,0.08517729490995407,0.11049100011587143,0.11160700023174286,0.11049100011587143,0.11049100011587143,9900800
1981-03-31 00:00:00+00:00,0.08431696146726608,0.109375,0.11049100011587143,0.109375,0.11049100011587143,15993600
1981-04-01 00:00:00+00:00,0.08345664292573929,0.10825899988412857,0.10881700366735458,0.10825899988412857,0.10881700366735458,34070400
1981-04-02 00:00:00+00:00,0.0907701849937439,0.11774600297212601,0.11830399930477142,0.11774600297212601,0.11774600297212601,31404800
1981-04-03 00:00:00+00:00,0.09120029956102371,0.11830399930477142,0.11886200308799744,0.11830399930477142,0.11830399930477142,16486400
1981-04-06 00:00:00+00:00,0.08947889506816864,0.11607100069522858,0.11662899702787399,0.11607100069522858,0.11662899702787399,22803200
1981-04-07 00:00:00+00:00,0.08861858397722244,0.11495500057935715,0.11551299691200256,0.11495500057935715,0.11551299691200256,10684800
1981-04-08 00:00:00+00:00,0.0929209366440773,0.12053599953651428,0.12165199965238571,0.12053599953651428,0.12053599953651428,21952000
1981-04-09 00:00:00+00:00,0.09464158862829208,0.12276799976825714,0.12332600355148315,0.12276799976825714,0.12276799976825714,12499200
1981-04-10 00:00:00+00:00,0.09593207389116287,0.12444200366735458,0.125,0.12444200366735458,0.12444200366735458,33465600
1981-04-13 00:00:00+00:00,0.09593207389116287,0.12444200366735458,0.125,0.12444200366735458,0.12444200366735458,16060800
1981-04-14 00:00:00+00:00,0.09593207389116287,0.12444200366735458,0.125,0.12444200366735458,0.12444200366735458,6652800
1981-04-15 00:00:00+00:00,0.09120029956102371,0.11830399930477142,0.11886200308799744,0.11830399930477142,0.11886200308799744,34048000
1981-04-16 00:00:00+00:00,0.08603765070438385,0.11160700023174286,0.11216499656438828,0.11160700023174286,0.11216499656438828,23878400
1981-04-20 00:00:00+00:00,0.08861858397722244,0.11495500057935715,0.11551299691200256,0.11495500057935715,0.11495500057935715,35347200
1981-04-21 00:00:00+00:00,0.09464158862829208,0.12276799976825714,0.12332600355148315,0.12276799976825714,0.12276799976825714,28537600
1981-04-22 00:00:00+00:00,0.09808290749788284,0.12723200023174286,0.12779000401496887,0.12723200023174286,0.12723200023174286,18995200
1981-04-23 00:00:00+00:00,0.10066389292478561,0.13057999312877655,0.13113799691200256,0.13057999312877655,0.13057999312877655,58016000
1981-04-24 00:00:00+00:00,0.09980352967977524,0.12946400046348572,0.13057999312877655,0.12946400046348572,0.13057999312877655,35056000
1981-04-27 00:00:00+00:00,0.09894323348999023,0.1283479928970337,0.1289059966802597,0.1283479928970337,0.1289059966802597,38528000
1981-04-28 00:00:00+00:00,0.09722260385751724,0.12611599266529083,0.12667399644851685,0.12611599266529083,0.12667399644851685,32188800
1981-04-29 00:00:00+00:00,0.09593207389116287,0.12444200366735458,0.125,0.12444200366735458,0.125,13641600
1981-04-30 00:00:00+00:00,0.09765276312828064,0.12667399644851685,0.12779000401496887,0.12667399644851685,0.12667399644851685,12611200
1981-05-01 00:00:00+00:00,0.09765276312828064,0.12667399644851685,0.12779000401496887,0.12667399644851685,0.12667399644851685,16553600
1981-05-04 00:00:00+00:00,0.09722260385751724,0.12611599266529083,0.12667399644851685,0.12611599266529083,0.12667399644851685,14448000
1981-05-05 00:00:00+00:00,0.09679241478443146,0.125558003783226,0.12611599266529083,0.125558003783226,0.12611599266529083,17539200
1981-05-06 00:00:00+00:00,0.09421145915985107,0.12221000343561172,0.12276799976825714,0.12221000343561172,0.12276799976825714,18950400
1981-05-07 00:00:00+00:00,0.09550190716981888,0.12388399988412857,0.12444200366735458,0.12388399988412857,0.12388399988412857,9363200
1981-05-08 00:00:00+00:00,0.09636224806308746,0.125,0.125558003783226,0.125,0.125,7907200
1981-05-11 00:00:00+00:00,0.09421145915985107,0.12221000343561172,0.12276799976825714,0.12221000343561172,0.12276799976825714,11939200
1981-05-12 00:00:00+00:00,0.09421145915985107,0.12221000343561172,0.12388399988412857,0.12221000343561172,0.12221000343561172,4256000
1981-05-13 00:00:00+00:00,0.09378130733966827,0.12165199965238571,0.12332600355148315,0.12165199965238571,0.12221000343561172,4905600
1981-05-14 00:00:00+00:00,0.09249082207679749,0.11997800320386887,0.1210940033197403,0.11997800320386887,0.1210940033197403,4928000
