Date,Adj Close,Volume,MA_50,Volatility_20
1980-12-12 00:00:00+00:00,0.0989432334899902,469033600.0,,
1980-12-15 00:00:00+00:00,0.0937813073396682,175884800.0,,
1980-12-16 00:00:00+00:00,0.0868979170918464,105728000.0,,
1980-12-17 00:00:00+00:00,0.0890487506985664,86441600.0,,
1980-12-18 00:00:00+00:00,0.0916304737329483,73449600.0,,
1980-12-19 00:00:00+00:00,0.0972226038575172,48630400.0,,
1980-12-22 00:00:00+00:00,0.1019543409347534,37363200.0,,
1980-12-23 00:00:00+00:00,0.1062567010521888,46950400.0,,
1980-12-24 00:00:00+00:00,0.1118488311767578,48003200.0,,
1980-12-26 00:00:00+00:00,0.122173473238945,55574400.0,,
1980-12-29 00:00:00+00:00,0.1238940730690956,93161600.0,,
1980-12-30 00:00:00+00:00,0.1208830401301384,68880000.0,,
1980-12-31 00:00:00+00:00,0.1174416542053222,35750400.0,,
1981-01-02 00:00:00+00:00,0.1187321543693542,21660800.0,,
1981-01-05 00:00:00+00:00,0.1161512210965156,35728000.0,,
1981-01-06 00:00:00+00:00,0.1109884679317474,45158400.0,,
1981-01-07 00:00:00+00:00,0.1062567010521888,55686400.0,,
1981-01-08 00:00:00+00:00,0.1041058972477912,39827200.0,,
1981-01-09 00:00:00+00:00,0.1096979826688766,21504000.0,,
1981-01-12 00:00:00+00:00,0.1088376641273498,23699200.0,,0.011288305183888792
1981-01-13 00:00:00+00:00,0.1049662679433822,23049600.0,,0.011146066518889074
1981-01-14 00:00:00+00:00,0.105396382510662,14291200.0,,0.010707441119260886
1981-01-15 00:00:00+00:00,0.1075472012162208,14067200.0,,0.009524261239250282
1981-01-16 00:00:00+00:00,0.1066869124770164,13395200.0,,0.008347774986821458
1981-01-19 00:00:00+00:00,0.1131393238902092,41574400.0,,0.007214997229863077
1981-01-20 00:00:00+00:00,0.1096979826688766,30083200.0,,0.006490575845330606
1981-01-21 00:00:00+00:00,0.1118488311767578,15904000.0,,0.006103663257371367
1981-01-22 00:00:00+00:00,0.1131393238902092,35548800.0,,0.005965503591298074
1981-01-23 00:00:00+00:00,0.1127091348171234,11222400.0,,0.005966154837965883
1981-01-26 00:00:00+00:00,0.1109884679317474,24640000.0,,0.005488629317415341
1981-01-27 00:00:00+00:00,0.1101281568408012,23699200.0,,0.004676082800347275
1981-01-28 00:00:00+00:00,0.1066869124770164,28156800.0,,0.004138191709355409
1981-01-29 00:00:00+00:00,0.1028153896331787,43904000.0,,0.004093895471548032
1981-01-30 00:00:00+00:00,0.0972226038575172,46188800.0,,0.004364495940033792
1981-02-02 00:00:00+00:00,0.0916304737329483,23766400.0,,0.005407005792357991
1981-02-03 00:00:00+00:00,0.0950717478990554,19152000.0,,0.005966280140728379
1981-02-04 00:00:00+00:00,0.0985130667686462,27865600.0,,0.006223734074446321
1981-02-05 00:00:00+00:00,0.0985130667686462,7929600.0,,0.006437264283011957
1981-02-06 00:00:00+00:00,0.0989432334899902,13865600.0,,0.006539540069167965
1981-02-09 00:00:00+00:00,0.0937813073396682,16755200.0,,0.006955086299271696
1981-02-10 00:00:00+00:00,0.0937813073396682,18345600.0,,0.00735157279245575
1981-02-11 00:00:00+00:00,0.0907701849937439,13843200.0,,0.007902949697985715
1981-02-12 00:00:00+00:00,0.0899090617895126,14560000.0,,0.008360910376815398
1981-02-13 00:00:00+00:00,0.0877582728862762,11155200.0,,0.008892484346319344
1981-02-17 00:00:00+00:00,0.0899090617895126,12275200.0,,0.00878840471684727
1981-02-18 00:00:00+00:00,0.0937813073396682,19241600.0,,0.008600843489156561
1981-02-19 00:00:00+00:00,0.0881884172558784,22310400.0,,0.008423078109333076
1981-02-20 00:00:00+00:00,0.0834566429257392,24371200.0,,0.008268076270176481
